diagnosis_code,ccsr_default,ccsr_1,ccsr_2,ccsr_3,ccsr_4,ccsr_5,ccsr_6,mapping_type,relationship
N202,GEN005,GEN005,,,,,,direct,
N209,GEN005,GEN005,,,,,,direct,
N210,GEN005,GEN005,,,,,,direct,
N211,GEN005,GEN005,,,,,,direct,
N219,GEN005,GEN005,,,,,,direct,
N239,GEN006,GEN006,,,,,,automatic,Parents
N250,GEN006,GEN006,,,,,,direct,
N251,GEN006,GEN006,,,,,,direct,
N258,GEN006,GEN006,,,,,,automatic,Children
N259,GEN006,GEN006,,,,,,direct,
N269,GEN001,GEN001,,,,,,direct,
N270,GEN006,GEN006,,,,,,direct,
N279,GEN006,GEN006,,,,,,direct,
N280,GEN006,GEN006,,,,,,direct,
N281,GEN006,GEN006,,,,,,direct,
N288,GEN006,GEN006,,,,,,automatic,Children
N289,GEN006,GEN006,,,,,,direct,
N291,GEN006,GEN006,,,,,,automatic,Parents
N300,GEN004,GEN004,,,,,,automatic,Children
N301,GEN004,GEN004,,,,,,automatic,Children
N302,GEN004,GEN004,,,,,,automatic,Children
N303,GEN004,GEN004,,,,,,automatic,Children
N304,GEN004,GEN004,,,,,,automatic,Children
N308,GEN004,GEN004,,,,,,automatic,Children
N309,GEN004,GEN004,,,,,,automatic,Children
N310,GEN007,GEN007,,,,,,direct,
N312,GEN007,GEN007,,,,,,direct,
N318,GEN007,GEN007,,,,,,direct,
N319,GEN007,GEN007,,,,,,direct,
N320,GEN007,GEN007,,,,,,direct,
N321,GEN007,GEN007,,,,,,direct,
N322,GEN007,GEN007,,,,,,direct,
N323,GEN007,GEN007,,,,,,direct,
N324,GEN007,GEN007,,,,,,automatic,Siblings
N328,GEN007,GEN007,,,,,,automatic,Children
N329,GEN007,GEN007,,,,,,direct,
N338,GEN007,GEN007,,,,,,automatic,Parents
N340,GEN004,GEN004,,,,,,direct,
N341,GEN004,GEN004,,,,,,direct,
N342,GEN004,GEN004,,,,,,direct,
N350,GEN007,GEN007,,,,,,automatic,Children
N358,GEN007,GEN007,,,,,,direct,
N359,GEN007,GEN007,,,,,,direct,
N360,GEN007,GEN007,,,,,,direct,
N361,GEN007,GEN007,,,,,,direct,
N362,GEN007,GEN007,,,,,,direct,
N368,GEN007,GEN007,,,,,,direct,
N369,GEN007,GEN007,,,,,,direct,
N390,GEN004,GEN004,,,,,,direct,
N391,SYM011,SYM011,,,,,,semi-automatic,Close
N393,GEN008,GEN008,,,,,,direct,
N394,GEN008,GEN008,,,,,,automatic,Children
N398,SYM011,SYM011,,,,,,direct,
N399,SYM011,SYM011,,,,,,direct,
N409,GEN012,GEN012,,,,,,automatic,Siblings
N410,GEN013,GEN013,,,,,,direct,
N411,GEN013,GEN013,,,,,,direct,
N412,GEN013,GEN013,,,,,,direct,
N419,GEN013,GEN013,,,,,,direct,
N421,GEN016,GEN016,,,,,,direct,
N429,GEN016,GEN016,,,,,,direct,
N431,GEN013,GEN013,GEN016,,,,,direct,
N433,GEN016,GEN016,,,,,,direct,
N434,GEN016,GEN016,,,,,,automatic,Children
N449,GEN016,GEN016,,,,,,automatic,Siblings
N450,GEN013,GEN013,,,,,,automatic,Siblings
N459,GEN013,GEN013,,,,,,automatic,Siblings
N469,GEN015,GEN015,,,,,,direct,
N479,GEN016,GEN016,,,,,,semi-automatic,Close
N481,GEN013,GEN013,,,,,,direct,
N482,GEN013,GEN013,,,,,,automatic,Children
N483,GEN016,GEN016,,,,,,automatic,Children
N484,GEN014,GEN014,,,,,,manual,Close
N485,GEN016,GEN016,,,,,,direct,
N486,GEN016,GEN016,,,,,,direct,
N488,GEN016,GEN016,,,,,,automatic,Children
N489,GEN016,GEN016,,,,,,direct,
N490,GEN013,GEN013,,,,,,direct,
N492,GEN013,GEN013,,,,,,direct,
N498,GEN013,GEN013,,,,,,direct,
N499,GEN013,GEN013,,,,,,direct,
N500,GEN016,GEN016,,,,,,direct,
N501,GEN016,GEN016,,,,,,direct,
N508,GEN016,GEN016,,,,,,direct,
N509,GEN016,GEN016,,,,,,direct,
N511,GEN016,GEN016,,,,,,automatic,Parents
N600,GEN017,GEN017,,,,,,automatic,Children
N601,GEN017,GEN017,,,,,,automatic,Children
N602,GEN017,GEN017,,,,,,automatic,Children
N603,GEN017,GEN017,,,,,,automatic,Children
N604,GEN017,GEN017,,,,,,automatic,Children
N608,GEN017,GEN017,,,,,,automatic,Children
N619,GEN017,GEN017,,,,,,automatic,Siblings
N629,GEN017,GEN017,,,,,,automatic,Parents
N639,GEN017,GEN017,,,,,,automatic,Siblings
N640,GEN017,GEN017,,,,,,direct,
N642,GEN017,GEN017,,,,,,direct,
N643,GEN017,GEN017,,,,,,direct,
N644,GEN017,GEN017,,,,,,direct,
N645,GEN017,GEN017,,,,,,automatic,Children
N648,GEN017,GEN017,,,,,,automatic,Children
N649,GEN017,GEN017,,,,,,direct,
N700,GEN018,GEN018,,,,,,automatic,Children
N701,GEN018,GEN018,,,,,,automatic,Children
N709,GEN018,GEN018,,,,,,automatic,Children
N710,GEN018,GEN018,,,,,,direct,
N711,GEN018,GEN018,,,,,,direct,
N719,GEN018,GEN018,,,,,,direct,
N729,GEN018,GEN018,,,,,,automatic,Parents
N730,GEN018,GEN018,,,,,,direct,
N733,GEN018,GEN018,,,,,,direct,
N735,GEN018,GEN018,,,,,,direct,
N736,GEN018,GEN018,,,,,,direct,
N738,GEN018,GEN018,,,,,,direct,
N739,GEN018,GEN018,,,,,,direct,
N743,GEN018,GEN018,,,,,,automatic,Parents
N744,GEN018,GEN018,,,,,,automatic,Parents
N750,GEN018,GEN018,,,,,,direct,
N751,GEN018,GEN018,,,,,,direct,
N758,GEN018,GEN018,,,,,,direct,
N759,GEN018,GEN018,,,,,,direct,
N760,GEN018,GEN018,,,,,,direct,
N762,GEN018,GEN018,,,,,,direct,
N764,GEN018,GEN018,,,,,,direct,
N765,GEN018,GEN018,,,,,,direct,
N766,GEN018,GEN018,,,,,,direct,
N768,GEN018,GEN018,,,,,,automatic,Children
N800,GEN019,GEN019,,,,,,direct,
N801,GEN019,GEN019,GEN022,,,,,direct,
N802,GEN019,GEN019,,,,,,direct,
N803,GEN019,GEN019,,,,,,direct,
N804,GEN019,GEN019,,,,,,direct,
N805,GEN019,GEN019,,,,,,direct,
N806,GEN019,GEN019,,,,,,direct,
N808,GEN019,GEN019,,,,,,direct,
N809,GEN019,GEN019,,,,,,direct,
N811,GEN020,GEN020,,,,,,automatic,Children
N812,GEN020,GEN020,,,,,,direct,
N813,GEN020,GEN020,,,,,,direct,
N814,GEN020,GEN020,,,,,,direct,
N815,GEN020,GEN020,,,,,,direct,
N816,GEN020,GEN020,,,,,,direct,
N817,GEN020,GEN020,,,,,,automatic,Siblings
N818,GEN020,GEN020,,,,,,automatic,Children
N819,GEN020,GEN020,,,,,,direct,
N820,GEN025,GEN025,,,,,,direct,
N821,GEN025,GEN025,,,,,,direct,
N822,GEN025,GEN025,,,,,,direct,
N823,GEN025,GEN025,,,,,,direct,
N824,GEN025,GEN025,,,,,,direct,
N829,GEN025,GEN025,,,,,,direct,
N830,GEN022,GEN022,,,,,,direct,
N831,GEN022,GEN022,,,,,,direct,
N832,GEN022,GEN022,,,,,,automatic,Children
N835,GEN025,GEN025,,,,,,automatic,Children
N836,GEN025,GEN025,,,,,,direct,
N838,GEN025,GEN025,,,,,,direct,
N839,GEN025,GEN025,,,,,,direct,
N840,GEN025,GEN025,,,,,,direct,
N841,GEN025,GEN025,,,,,,direct,
N842,GEN025,GEN025,,,,,,direct,
N849,GEN025,GEN025,,,,,,direct,
N850,GEN025,GEN025,,,,,,automatic,Children
N856,GEN025,GEN025,,,,,,direct,
N857,GEN025,GEN025,,,,,,direct,
N859,GEN025,GEN025,,,,,,direct,
N870,GEN025,GEN025,,,,,,direct,
N871,GEN025,GEN025,,,,,,direct,
N872,GEN025,GEN025,,,,,,automatic,Siblings
N879,GEN025,GEN025,,,,,,direct,
N882,GEN025,GEN025,,,,,,direct,
N883,GEN025,GEN025,,,,,,direct,
N884,GEN025,GEN025,,,,,,direct,
N891,GEN025,GEN025,,,,,,direct,
N892,GEN025,GEN025,,,,,,semi-automatic,Close
N893,GEN025,GEN025,,,,,,direct,
N895,GEN025,GEN025,,,,,,direct,
N896,GEN025,GEN025,,,,,,direct,
N898,GEN025,GEN025,,,,,,direct,
N900,GEN025,GEN025,,,,,,direct,
N901,GEN025,GEN025,,,,,,direct,
N902,GEN025,GEN025,,,,,,automatic,Siblings
N903,GEN025,GEN025,,,,,,direct,
N906,GEN025,GEN025,,,,,,direct,
N907,GEN025,GEN025,,,,,,direct,
N908,GEN025,GEN025,,,,,,automatic,Children
N909,GEN025,GEN025,,,,,,direct,
N920,GEN021,GEN021,,,,,,direct,
N921,GEN021,GEN021,,,,,,direct,
N923,GEN021,GEN021,,,,,,direct,
N924,GEN023,GEN023,,,,,,direct,
N925,GEN021,GEN021,,,,,,direct,
N926,GEN021,GEN021,,,,,,direct,
N930,GEN025,GEN025,,,,,,direct,
N938,GEN025,GEN025,,,,,,direct,
N939,GEN025,GEN025,,,,,,direct,
N940,GEN025,GEN025,,,,,,direct,
N941,GEN025,GEN025,,,,,,direct,
N944,GEN021,GEN021,,,,,,direct,
N945,GEN021,GEN021,,,,,,direct,
N946,GEN021,GEN021,,,,,,direct,
N948,GEN025,GEN025,,,,,,automatic,Children
N949,GEN025,GEN025,,,,,,direct,
N950,GEN023,GEN023,,,,,,direct,
N951,GEN023,GEN023,,,,,,direct,
N969,GEN025,GEN025,,,,,,automatic,Parents
N971,GEN024,GEN024,,,,,,direct,
N972,GEN024,GEN024,,,,,,direct,
N978,GEN024,GEN024,,,,,,direct,
N979,GEN024,GEN024,,,,,,direct,
N981,GEN026,GEN026,,,,,,direct,
N984,GEN026,GEN026,,,,,,automatic,Siblings
N985,GEN026,GEN026,,,,,,automatic,Siblings
N986,GEN026,GEN026,,,,,,automatic,Siblings
N990,GEN026,GEN002,GEN026,,,,,direct,
N991,GEN026,GEN007,GEN026,,,,,automatic,Children
N993,GEN026,GEN025,GEN026,,,,,direct,
N994,GEN026,GEN026,,,,,,direct,
N995,GEN026,GEN026,,,,,,automatic,Children
N998,GEN026,GEN026,,,,,,automatic,Children
O000,PRG005,PRG005,,,,,,direct,
O001,PRG005,PRG005,,,,,,direct,
O002,PRG005,PRG005,,,,,,direct,
O003,PRG005,PRG005,,,,,,automatic,Siblings
O008,PRG005,PRG005,,,,,,direct,
O009,PRG005,PRG005,,,,,,direct,
O010,PRG006,PRG006,,,,,,direct,
O011,PRG006,PRG006,,,,,,direct,
O019,PRG006,PRG006,,,,,,direct,
O020,PRG006,PRG006,,,,,,direct,
O021,PRG006,PRG006,,,,,,direct,
O022,PRG004,PRG004,,,,,,manual,Siblings
O029,PRG006,PRG006,,,,,,direct,
O030,PRG003,PRG003,,,,,,direct,
O031,PRG003,PRG003,,,,,,direct,
O033,PRG003,PRG003,,,,,,automatic,Children
O034,PRG003,PRG003,,,,,,direct,
O035,PRG003,PRG003,,,,,,direct,
O036,PRG003,PRG003,,,,,,direct,
O038,PRG003,PRG003,,,,,,automatic,Children
O039,PRG003,PRG003,,,,,,direct,
O040,PRG004,PRG004,,,,,,automatic,Siblings
O041,PRG004,PRG004,,,,,,automatic,Siblings
O043,PRG004,PRG004,,,,,,automatic,Siblings
O044,PRG004,PRG004,,,,,,automatic,Siblings
O048,PRG004,PRG004,,,,,,automatic,Children
O049,PRG004,PRG004,,,,,,automatic,Siblings
O050,PRG003,PRG003,PRG004,PRG005,,,,semi-automatic,Distant
O051,PRG003,PRG003,PRG004,PRG005,PRG007,,,semi-automatic,Distant
O052,PRG003,PRG003,PRG004,PRG005,PRG007,,,semi-automatic,Distant
O053,PRG003,PRG003,PRG004,PRG005,PRG007,,,semi-automatic,Distant
O054,PRG003,PRG003,,,,,,semi-automatic,Distant
O055,PRG003,PRG003,PRG004,PRG005,PRG007,,,semi-automatic,Distant
O056,PRG003,PRG003,PRG004,PRG005,PRG007,,,semi-automatic,Distant
O057,PRG003,PRG003,PRG004,PRG005,PRG007,,,semi-automatic,Distant
O059,PRG003,PRG003,PRG004,PRG005,,,,semi-automatic,Distant
O073,PRG004,PRG004,,,,,,automatic,Children
O080,PRG007,PRG007,,,,,,direct,
O081,PRG007,PRG007,,,,,,direct,
O088,PRG007,PRG007,,,,,,automatic,Children
O089,PRG007,PRG007,,,,,,direct,
O100,PRG020,CIR007,PRG020,,,,,automatic,Children
O109,PRG020,CIR007,PRG020,,,,,automatic,Children
O120,PRG028,PRG028,,,,,,semi-automatic,Close
O121,GEN010,GEN010,,,,,,automatic,Children
O139,PRG020,CIR008,PRG020,,,,,direct,
O140,PRG020,PRG020,,,,,,automatic,Children
O141,PRG020,PRG020,,,,,,automatic,Children
O142,PRG020,PRG020,,,,,,automatic,Children
O149,PRG020,PRG020,,,,,,automatic,Children
O150,PRG020,PRG020,,,,,,automatic,Children
O169,PRG020,CIR007,PRG020,,,,,direct,
O200,PRG009,PRG009,,,,,,direct,
O208,PRG009,PRG009,,,,,,direct,
O209,PRG009,PRG009,,,,,,direct,
O210,PRG028,PRG028,,,,,,direct,
O211,PRG028,PRG028,,,,,,direct,
O212,PRG028,PRG028,SYM004,,,,,direct,
O219,PRG028,PRG028,SYM004,,,,,direct,
O222,PRG028,CIR033,PRG028,,,,,automatic,Children
O223,PRG028,CIR033,PRG028,,,,,automatic,Children
O224,PRG028,DIG014,PRG028,,,,,automatic,Children
O230,PRG028,GEN004,PRG028,,,,,automatic,Children
O231,PRG028,GEN004,PRG028,,,,,automatic,Children
O233,PRG028,GEN004,PRG028,,,,,automatic,Children
O234,PRG028,GEN004,PRG028,,,,,automatic,Children
O235,PRG028,PRG028,,,,,,automatic,Children
O239,PRG028,PRG028,,,,,,automatic,Children
O240,PRG019,END002,PRG019,,,,,automatic,Children
O244,PRG019,END002,PRG019,,,,,automatic,Children
O263,PRG015,PRG015,,,,,,automatic,Children
O266,DIG019,DIG019,,,,,,automatic,Children
O267,PRG028,PRG023,PRG027,PRG028,,,,semi-automatic,Close
O268,PRG028,PRG028,,,,,,automatic,Children
O269,PRG028,PRG028,,,,,,automatic,Children
O294,PRG025,PRG025,,,,,,automatic,Children
O300,PRG012,PRG012,,,,,,automatic,Children
O301,PRG012,PRG012,,,,,,automatic,Children
O308,PRG012,PRG012,,,,,,automatic,Children
O321,PRG024,PRG024,,,,,,automatic,Children
O322,PRG024,PRG024,,,,,,automatic,Children
O340,PRG017,PRG017,,,,,,automatic,Children
O341,PRG017,PRG017,,,,,,automatic,Children
O343,PRG011,PRG011,,,,,,automatic,Children
O348,PRG017,PRG017,,,,,,automatic,Children
O351,PRG013,PRG013,,,,,,automatic,Children
O359,PRG013,PRG013,,,,,,automatic,Children
O360,PRG013,PRG013,,,,,,automatic,Children
O361,PRG013,PRG013,,,,,,automatic,Children
O364,PRG028,PRG028,,,,,,automatic,Children
O365,PRG013,PRG013,,,,,,automatic,Children
O366,PRG013,PRG013,,,,,,automatic,Children
O368,PRG013,PRG013,,,,,,automatic,Children
O409,PRG014,PRG014,,,,,,automatic,Children
O410,PRG014,PRG014,,,,,,automatic,Children
O411,PRG021,PRG021,,,,,,automatic,Children
O420,PRG011,PRG011,,,,,,semi-automatic,Close
O421,PRG011,PRG011,,,,,,semi-automatic,Close
O422,PRG011,PRG011,,,,,,semi-automatic,Distant
O423,PRG011,PRG011,,,,,,semi-automatic,Distant
O424,PRG011,PRG011,,,,,,semi-automatic,Distant
O429,PRG011,PRG011,,,,,,semi-automatic,Close
O430,PRG018,PRG018,,,,,,automatic,Children
O431,PRG018,PRG018,,,,,,automatic,Children
O438,PRG018,PRG018,,,,,,automatic,Children
O441,PRG018,PRG018,,,,,,automatic,Children
O449,PRG018,PRG018,,,,,,automatic,Cousins
O459,PRG018,PRG018,,,,,,automatic,Children
O468,PRG010,PRG010,,,,,,semi-automatic,Close
O469,PRG009,PRG009,,,,,,semi-automatic,Close
O470,PRG011,PRG011,,,,,,automatic,Children
O471,PRG011,PRG011,,,,,,direct,
O472,PRG011,PRG011,,,,,,automatic,Siblings
O479,PRG011,PRG011,,,,,,direct,
O489,PRG022,PRG022,,,,,,automatic,Siblings
O499,PRG022,PRG022,,,,,,manual,Distant
O600,PRG011,PRG011,,,,,,automatic,Children
O610,PRG024,PRG024,,,,,,direct,
O619,PRG024,PRG024,,,,,,direct,
O630,PRG024,PRG024,,,,,,direct,
O679,PRG023,PRG010,PRG023,,,,,direct,
O700,PRG026,PRG026,,,,,,direct,
O701,PRG026,PRG026,,,,,,direct,
O702,PRG026,PRG026,,,,,,direct,
O703,PRG026,PRG026,,,,,,direct,
O709,PRG026,PRG026,,,,,,direct,
O717,PRG023,PRG023,,,,,,direct,
O720,PRG027,PRG010,PRG027,,,,,direct,
O722,PRG027,PRG010,PRG027,,,,,direct,
O730,PRG023,PRG023,,,,,,direct,
O731,PRG023,PRG023,,,,,,direct,
O745,PRG025,PRG023,PRG025,,,,,direct,
O754,PRG023,PRG023,,,,,,direct,
O800,PRG029,PRG029,,,,,,automatic,Parents
O801,XXX000,PRG030,,,,,,manual,Parents
O809,PRG029,PRG029,,,,,,automatic,Parents
O810,PRG023,PRG023,PRG027,,,,,semi-automatic,Distant
O811,PRG023,PRG023,PRG027,,,,,semi-automatic,Distant
O813,PRG023,PRG023,PRG027,,,,,semi-automatic,Distant
O814,PRG023,PRG023,PRG027,,,,,semi-automatic,Distant
O815,PRG023,PRG023,PRG027,,,,,semi-automatic,Distant
O820,PRG023,PRG023,,,,,,automatic,Parents
O821,PRG023,PRG023,,,,,,automatic,Parents
O829,PRG023,PRG023,,,,,,automatic,Parents
O831,PRG023,PRG023,PRG027,,,,,semi-automatic,Distant
O832,PRG023,PRG023,PRG027,,,,,semi-automatic,Distant
O836,PRG028,PRG028,,,,,,semi-automatic,Distant
O837,PRG023,PRG023,,,,,,semi-automatic,Distant
O838,PRG023,PRG023,,,,,,semi-automatic,Distant
O840,PRG029,PRG029,,,,,,manual,Distant
O841,PRG023,PRG023,PRG027,,,,,semi-automatic,Distant
O842,PRG023,PRG023,PRG027,,,,,semi-automatic,Distant
O843,PRG023,PRG023,PRG027,,,,,semi-automatic,Distant
O848,PRG029,PRG029,,,,,,manual,Distant
O859,PRG027,INF002,PRG027,,,,,automatic,Parents
O860,PRG023,PRG023,,,,,,direct,
O861,PRG027,PRG027,,,,,,automatic,Children
O862,PRG027,GEN004,PRG027,,,,,automatic,Children
O863,PRG023,PRG023,,,,,,semi-automatic,Close
O864,PRG027,PRG027,,,,,,direct,
O868,PRG027,PRG027,,,,,,automatic,Children
O870,PRG027,CIR033,PRG027,,,,,direct,
O871,PRG027,CIR033,PRG027,,,,,direct,
O872,PRG027,DIG014,PRG027,,,,,direct,
O882,PRG023,PRG023,PRG027,,,,,semi-automatic,Close
O894,PRG027,PRG027,,,,,,direct,
O900,PRG027,PRG027,,,,,,direct,
O901,PRG027,PRG027,,,,,,direct,
O902,PRG027,PRG027,,,,,,direct,
O903,PRG028,CIR005,PRG028,,,,,direct,
O905,PRG027,END001,PRG027,,,,,direct,
O908,PRG027,PRG027,,,,,,automatic,Children
O909,PRG027,PRG027,,,,,,direct,
O911,PRG027,GEN017,PRG027,,,,,automatic,Children
O912,PRG027,GEN017,PRG027,,,,,automatic,Children
O920,PRG027,GEN017,PRG027,,,,,automatic,Children
O921,PRG027,PRG027,,,,,,automatic,Children
O923,PRG027,PRG027,,,,,,direct,
O924,PRG027,PRG027,,,,,,direct,
O925,PRG027,PRG027,,,,,,direct,
O927,PRG027,PRG027,,,,,,automatic,Children
O985,PRG023,PRG023,PRG027,,,,,semi-automatic,Close
O988,PRG023,PRG023,PRG027,,,,,semi-automatic,Close
O990,PRG023,PRG023,PRG027,,,,,semi-automatic,Close
O991,PRG023,PRG023,PRG027,,,,,semi-automatic,Close
O992,PRG028,PRG023,PRG027,PRG028,,,,semi-automatic,Close
O993,PRG028,MBD013,PRG027,PRG028,,,,semi-automatic,Close
O994,PRG023,PRG023,PRG027,,,,,semi-automatic,Close
O995,PRG023,PRG023,PRG027,,,,,semi-automatic,Close
O996,PRG023,PRG023,PRG027,,,,,semi-automatic,Close
O998,PRG028,PRG028,,,,,,automatic,Children
P140,PNL008,PNL008,,,,,,direct,
P599,PNL007,PNL007,,,,,,direct,
P741,PNL013,PNL013,,,,,,direct,
P925,PNL012,PNL012,,,,,,direct,
P959,PNL013,PNL013,,,,,,automatic,Parents
Q038,MAL004,MAL004,,,,,,direct,
Q039,MAL004,MAL004,,,,,,direct,
Q046,MAL004,MAL004,,,,,,direct,
Q057,MAL004,MAL004,,,,,,direct,
Q059,MAL004,MAL004,,,,,,direct,
Q070,MAL004,MAL004,,,,,,automatic,Children
Q100,MAL005,MAL005,,,,,,direct,
Q161,MAL005,MAL005,,,,,,direct,
Q172,MAL005,MAL005,,,,,,direct,
Q175,MAL005,MAL005,,,,,,direct,
Q180,MAL005,MAL005,,,,,,direct,
Q181,MAL005,MAL005,,,,,,direct,
Q188,MAL005,MAL005,,,,,,direct,
Q200,MAL001,MAL001,,,,,,direct,
Q201,MAL001,MAL001,,,,,,direct,
Q203,MAL001,MAL001,,,,,,direct,
Q204,MAL001,MAL001,,,,,,direct,
Q210,MAL001,MAL001,,,,,,direct,
Q211,MAL001,MAL001,,,,,,direct,
Q212,MAL001,MAL001,,,,,,direct,
Q213,MAL001,MAL001,,,,,,direct,
Q221,MAL001,MAL001,,,,,,direct,
Q225,MAL001,MAL001,,,,,,direct,
Q230,MAL001,MAL001,,,,,,direct,
Q231,MAL001,MAL001,,,,,,direct,
Q244,MAL001,MAL001,,,,,,direct,
Q249,MAL001,MAL001,,,,,,direct,
Q250,MAL001,MAL001,,,,,,direct,
Q251,MAL001,MAL001,,,,,,direct,
Q254,MAL001,MAL001,,,,,,direct,
Q263,MAL001,MAL001,,,,,,direct,
Q264,MAL001,MAL001,,,,,,direct,
Q273,MAL001,MAL001,,,,,,automatic,Children
Q278,MAL001,MAL001,,,,,,direct,
Q279,MAL001,MAL001,,,,,,direct,
Q280,MAL001,MAL001,,,,,,direct,
Q281,MAL001,MAL001,,,,,,direct,
Q282,MAL001,MAL001,,,,,,direct,
Q283,MAL001,MAL001,,,,,,direct,
Q289,MAL001,MAL001,,,,,,direct,
Q308,MAL007,MAL007,,,,,,direct,
Q309,MAL007,MAL007,,,,,,direct,
Q313,MAL007,MAL007,,,,,,direct,
Q320,MAL007,MAL007,,,,,,direct,
Q332,MAL007,MAL007,,,,,,direct,
Q335,MAL007,MAL007,,,,,,direct,
Q341,MAL007,MAL007,,,,,,direct,
Q371,MAL006,MAL006,,,,,,direct,
Q374,MAL006,MAL006,,,,,,direct,
Q375,MAL006,MAL006,,,,,,direct,
Q378,MAL006,MAL006,,,,,,direct,
Q379,MAL006,MAL006,,,,,,direct,
Q381,MAL002,MAL002,,,,,,direct,
Q396,MAL002,MAL002,,,,,,direct,
Q401,MAL002,MAL002,,,,,,direct,
Q430,MAL002,MAL002,,,,,,direct,
Q433,MAL002,MAL002,,,,,,direct,
Q438,MAL002,MAL002,,,,,,direct,
Q442,MAL002,MAL002,,,,,,direct,
Q444,MAL002,MAL002,,,,,,direct,
Q446,MAL002,MAL002,,,,,,direct,
Q447,MAL002,MAL002,,,,,,direct,
Q505,MAL003,MAL003,,,,,,direct,
Q513,MAL003,MAL003,,,,,,direct,
Q518,MAL003,MAL003,,,,,,automatic,Children
Q525,MAL003,MAL003,,,,,,direct,
Q531,MAL003,MAL003,,,,,,automatic,Children
Q539,MAL003,MAL003,,,,,,direct,
Q540,MAL003,MAL003,,,,,,direct,
Q541,MAL003,MAL003,,,,,,direct,
Q542,MAL003,MAL003,,,,,,direct,
Q544,MAL003,MAL003,,,,,,direct,
Q549,MAL003,MAL003,,,,,,direct,
Q550,MAL003,MAL003,,,,,,direct,
Q552,MAL003,MAL003,,,,,,automatic,Children
Q610,MAL003,MAL003,,,,,,automatic,Children
Q612,MAL003,MAL003,,,,,,direct,
Q613,MAL003,MAL003,,,,,,direct,
Q618,MAL003,MAL003,,,,,,direct,
Q619,MAL003,MAL003,,,,,,direct,
Q622,MAL003,MAL003,,,,,,direct,
Q623,MAL003,MAL003,,,,,,automatic,Children
Q627,MAL003,MAL003,,,,,,direct,
Q630,MAL003,MAL003,,,,,,direct,
Q640,MAL003,MAL003,,,,,,direct,
Q641,MAL003,MAL003,,,,,,automatic,Children
Q643,MAL003,MAL003,,,,,,automatic,Children
Q644,MAL003,MAL003,,,,,,direct,
Q658,MAL008,MAL008,,,,,,automatic,Children
Q660,MAL008,MAL008,,,,,,direct,
Q662,MAL008,MAL008,,,,,,direct,
Q663,MAL008,MAL008,,,,,,direct,
Q665,MAL008,MAL008,,,,,,automatic,Children
Q666,MAL008,MAL008,,,,,,direct,
Q667,MAL008,MAL008,,,,,,direct,
Q668,MAL008,MAL008,,,,,,automatic,Children
Q670,MAL008,MAL008,,,,,,direct,
Q674,MAL008,MAL008,,,,,,direct,
Q676,MAL008,MAL008,,,,,,direct,
Q677,MAL008,MAL008,,,,,,direct,
Q709,MAL008,MAL008,,,,,,direct,
Q728,MAL008,MAL008,,,,,,automatic,Children
Q740,MAL008,MAL008,,,,,,direct,
Q743,MAL008,MAL008,,,,,,direct,
Q748,MAL008,MAL008,,,,,,direct,
Q764,MAL008,MAL008,,,,,,automatic,Children
Q780,MAL008,MAL008,,,,,,direct,
Q784,MAL008,MAL008,,,,,,direct,
Q786,MAL008,MAL008,,,,,,direct,
Q788,MAL008,MAL008,,,,,,direct,
Q796,MAL008,MAL008,,,,,,direct,
Q798,MAL008,MAL008,,,,,,direct,
Q822,MAL010,MAL010,,,,,,direct,
Q825,MAL010,MAL010,,,,,,direct,
Q828,MAL010,MAL010,,,,,,direct,
Q829,MAL010,MAL010,,,,,,direct,
Q830,MAL010,MAL010,,,,,,direct,
Q831,MAL010,MAL010,,,,,,direct,
Q838,MAL010,MAL010,,,,,,direct,
Q839,MAL010,MAL010,,,,,,direct,
Q850,MAL004,MAL004,,,,,,automatic,Children
Q851,MAL010,MAL010,,,,,,direct,
Q858,MAL010,MAL010,,,,,,direct,
Q859,MAL010,MAL010,,,,,,direct,
Q871,MAL010,MAL010,,,,,,direct,
Q872,MAL010,MAL010,,,,,,direct,
Q874,MAL010,MAL010,,,,,,automatic,Children
Q892,MAL010,MAL010,,,,,,direct,
Q909,MAL009,MAL009,,,,,,direct,
R000,SYM012,SYM012,,,,,,direct,
R001,SYM012,SYM012,,,,,,direct,
R002,SYM012,SYM012,,,,,,direct,
R008,SYM012,SYM012,,,,,,direct,
R010,SYM012,SYM012,,,,,,direct,
R011,SYM012,SYM012,,,,,,direct,
R029,CIR028,CIR028,,,,,,manual,Distant
R030,SYM012,SYM012,,,,,,direct,
R031,SYM012,SYM012,,,,,,direct,
R040,SYM013,SYM013,,,,,,direct,
R041,SYM013,SYM013,,,,,,direct,
R042,SYM013,SYM013,,,,,,direct,
R048,SYM013,SYM013,,,,,,automatic,Children
R049,SYM013,SYM013,,,,,,direct,
R059,SYM013,SYM013,,,,,,direct,
R060,SYM013,SYM013,,,,,,automatic,Children
R061,SYM013,SYM013,,,,,,direct,
R063,NVS016,NVS016,SYM013,,,,,direct,
R064,SYM013,SYM013,,,,,,direct,
R065,SYM013,SYM013,,,,,,direct,
R066,SYM013,SYM013,,,,,,direct,
R068,SYM013,SYM013,,,,,,automatic,Children
R070,SYM013,SYM013,,,,,,direct,
R071,SYM013,SYM013,,,,,,direct,
R072,CIR012,CIR012,,,,,,direct,
R073,CIR012,CIR012,,,,,,semi-automatic,Close
R074,CIR012,CIR012,,,,,,semi-automatic,Close
