diagnosis_code,ccsr_default,ccsr_1,ccsr_2,ccsr_3,ccsr_4,ccsr_5,ccsr_6,mapping_type,relationship
S52300,INJ004,INJ004,,,,,,Semi-automatic,Distant
S52301,INJ004,INJ004,,,,,,Semi-automatic,Close
S52401,INJ004,INJ004,,,,,,Semi-automatic,Distant
S52100,INJ004,INJ004,,,,,,Semi-automatic,Distant
S52110,INJ004,INJ004,,,,,,Semi-automatic,Distant
S62310,INJ004,INJ004,,,,,,Semi-automatic,Close
S62320,INJ004,INJ004,,,,,,Semi-automatic,Close
S62390,INJ004,INJ004,,,,,,Semi-automatic,Close
S52190,INJ004,INJ004,,,,,,Semi-automatic,Distant
S62000,INJ004,INJ004,,,,,,Semi-automatic,Distant
S62110,INJ004,INJ004,,,,,,Semi-automatic,Distant
S62130,INJ004,INJ004,,,,,,Semi-automatic,Distant
S62200,INJ004,INJ004,,,,,,Semi-automatic,Distant
S62300,INJ004,INJ004,,,,,,Semi-automatic,Close
S52090,INJ004,INJ004,,,,,,Semi-automatic,Distant
S62220,INJ004,INJ004,,,,,,Semi-automatic,Distant
S62290,INJ004,INJ004,,,,,,Semi-automatic,Distant
S52010,INJ004,INJ004,,,,,,Semi-automatic,Distant
S52001,INJ004,INJ004,,,,,,Semi-automatic,Close
S72490,INJ005,INJ005,,,,,,Semi-automatic,Distant
S72410,INJ005,INJ005,,,,,,Semi-automatic,Distant
S72900,INJ005,INJ005,,,,,,Semi-automatic,Distant
S72420,INJ005,INJ005,,,,,,Semi-automatic,Distant
S82100,INJ005,INJ005,,,,,,Semi-automatic,Distant
S82001,INJ005,INJ005,,,,,,Semi-automatic,Close
S72800,INJ005,INJ005,,,,,,Semi-automatic,Distant
S72901,INJ005,INJ005,,,,,,Semi-automatic,Distant
S72700,INJ005,INJ005,,,,,,Semi-automatic,Distant
S92300,INJ005,INJ005,,,,,,Semi-automatic,Distant
S92400,INJ005,INJ005,,,,,,Semi-automatic,Distant
S92900,INJ005,INJ005,,,,,,Semi-automatic,Distant
S82000,INJ005,INJ005,,,,,,Semi-automatic,Distant
S92000,INJ005,INJ005,,,,,,Semi-automatic,Distant
S92100,INJ005,INJ005,,,,,,Semi-automatic,Distant
S92101,INJ005,INJ005,,,,,,Semi-automatic,Close
S92200,INJ005,INJ005,,,,,,Semi-automatic,Distant
S92220,INJ005,INJ005,,,,,,Semi-automatic,Distant
S92001,INJ005,INJ005,,,,,,Semi-automatic,Close
S92500,INJ005,INJ005,,,,,,Semi-automatic,Distant
S92700,INJ005,INJ005,,,,,,Semi-automatic,Distant
S72300,INJ005,INJ005,,,,,,Semi-automatic,Distant
S72400,INJ005,INJ005,,,,,,Semi-automatic,Distant
S72401,INJ005,INJ005,,,,,,Semi-automatic,Close
S82300,INJ005,INJ005,,,,,,Semi-automatic,Distant
S82301,INJ005,INJ005,,,,,,Semi-automatic,Close
S82400,INJ005,INJ005,,,,,,Semi-automatic,Distant
S92401,INJ005,INJ005,,,,,,Semi-automatic,Close
S82101,INJ005,INJ005,,,,,,Semi-automatic,Close
S82200,INJ005,INJ005,,,,,,Semi-automatic,Distant
S82201,INJ005,INJ005,,,,,,Semi-automatic,Close
S82600,INJ005,INJ005,,,,,,Semi-automatic,Distant
S82700,INJ005,INJ005,,,,,,Semi-automatic,Distant
S82800,INJ005,INJ005,,,,,,Semi-automatic,Distant
S82801,INJ005,INJ005,,,,,,Semi-automatic,Distant
S82810,INJ005,INJ005,,,,,,Semi-automatic,Distant
S82811,INJ005,INJ005,,,,,,Semi-automatic,Close
S82820,INJ005,INJ005,,,,,,Semi-automatic,Distant
S82890,INJ005,INJ005,,,,,,Semi-automatic,Distant
S82891,INJ005,INJ005,,,,,,Semi-automatic,Close
S82401,INJ005,INJ005,,,,,,Semi-automatic,Close
S82500,INJ005,INJ005,,,,,,Semi-automatic,Distant
S72080,INJ006,INJ006,,,,,,Semi-automatic,Distant
S72411,INJ006,INJ006,,,,,,Semi-automatic,Close
S72090,INJ006,INJ006,,,,,,Semi-automatic,Distant
S72491,INJ006,INJ006,,,,,,Semi-automatic,Close
S72100,INJ006,INJ006,,,,,,Semi-automatic,Distant
S72081,INJ006,INJ006,,,,,,Semi-automatic,Distant
S72000,INJ006,INJ006,,,,,,Semi-automatic,Distant
S72010,INJ006,INJ006,,,,,,Semi-automatic,Distant
S72190,INJ006,INJ006,,,,,,Semi-automatic,Distant
S72191,INJ006,INJ006,,,,,,Semi-automatic,Distant
S72200,INJ006,INJ006,,,,,,Semi-automatic,Distant
S72201,INJ006,INJ006,,,,,,Semi-automatic,Distant
S72301,INJ006,INJ006,,,,,,Semi-automatic,Close
S72101,INJ006,INJ006,,,,,,Semi-automatic,Close
S43000,INJ007,INJ007,,,,,,Semi-automatic,Distant
S331,INJ007,INJ007,,,,,,Semi-automatic,Close
S330,INJ007,INJ007,,,,,,Semi-automatic,Close
S53110,INJ007,INJ007,,,,,,Semi-automatic,Distant
S43090,INJ007,INJ007,,,,,,Semi-automatic,Distant
S130,INJ007,INJ007,,,,,,Semi-automatic,Close
S43390,INJ007,INJ007,,,,,,Semi-automatic,Distant
S131,INJ007,INJ007,,,,,,Semi-automatic,Close
S53191,INJ007,INJ007,,,,,,Semi-automatic,Close
S83000,INJ007,INJ007,,,,,,Semi-automatic,Distant
S63100,INJ007,INJ007,,,,,,Semi-automatic,Distant
S43100,INJ007,INJ007,,,,,,Semi-automatic,Distant
S73090,INJ007,INJ007,,,,,,Semi-automatic,Distant
S43020,INJ007,INJ007,,,,,,Semi-automatic,Distant
S43380,INJ007,INJ007,,,,,,Semi-automatic,Distant
S333,INJ007,INJ007,,,,,,Semi-automatic,Close
S83120,INJ007,INJ007,,,,,,Semi-automatic,Distant
S43010,INJ007,INJ007,,,,,,Semi-automatic,Distant
S332,INJ007,INJ007,,,,,,Semi-automatic,Close
S030,INJ007,INJ007,,,,,,Semi-automatic,Close
S83100,INJ007,INJ007,,,,,,Semi-automatic,Distant
S065,INJ008,INJ008,,,,,,Semi-automatic,Close
S060,INJ008,INJ008,,,,,,Semi-automatic,Close
S0625,INJ008,INJ008,,,,,,Semi-automatic,Distant
S0635,INJ008,INJ008,,,,,,Semi-automatic,Close
S066,INJ008,INJ008,,,,,,Semi-automatic,Close
S061,INJ008,INJ008,,,,,,Semi-automatic,Close
S064,INJ008,INJ008,,,,,,Semi-automatic,Close
S0685,INJ008,INJ008,,,,,,Semi-automatic,Distant
S0636,INJ008,INJ008,,,,,,Semi-automatic,Close
S0686,INJ008,INJ008,,,,,,Semi-automatic,Distant
S069,INJ008,INJ008,,,,,,Semi-automatic,Close
S0626,INJ008,INJ008,,,,,,Semi-automatic,Distant
S3419,INJ009,INJ009,,,,,,Semi-automatic,Distant
S1410,INJ009,INJ009,,,,,,Semi-automatic,Close
S2410,INJ009,INJ009,,,,,,Semi-automatic,Close
S1418,INJ009,INJ009,,,,,,Semi-automatic,Distant
S1411,INJ009,INJ009,,,,,,Semi-automatic,Close
S1420,INJ009,INJ009,,,,,,Semi-automatic,Distant
S3418,INJ009,INJ009,,,,,,Semi-automatic,Distant
S1419,INJ009,INJ009,,,,,,Semi-automatic,Distant
S3438,INJ009,INJ009,,,,,,Semi-automatic,Distant
S2418,INJ009,INJ009,,,,,,Semi-automatic,Distant
S140,INJ009,INJ009,,,,,,Semi-automatic,Close
S1428,INJ009,INJ009,,,,,,Semi-automatic,Distant
S1413,INJ009,INJ009,,,,,,Semi-automatic,Close
S36010,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36000,INJ010,INJ010,,,,,,Semi-automatic,Distant
S27100,INJ010,INJ010,,,,,,Semi-automatic,Distant
S27200,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36600,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36020,INJ010,INJ010,,,,,,Semi-automatic,Close
S37090,INJ010,INJ010,,,,,,Semi-automatic,Distant
S37030,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36590,INJ010,INJ010,,,,,,Semi-automatic,Close
S27201,INJ010,INJ010,,,,,,Semi-automatic,Distant
S27810,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36461,INJ010,INJ010,,,,,,Semi-automatic,Distant
S27300,INJ010,INJ010,,,,,,Semi-automatic,Distant
S27310,INJ010,INJ010,,,,,,Semi-automatic,Distant
S27311,INJ010,INJ010,,,,,,Semi-automatic,Close
S27380,INJ010,INJ010,,,,,,Semi-automatic,Distant
S27381,INJ010,INJ010,,,,,,Semi-automatic,Distant
S27390,INJ010,INJ010,,,,,,Semi-automatic,Distant
S27690,INJ010,INJ010,,,,,,Semi-automatic,Distant
S27800,INJ010,INJ010,,,,,,Semi-automatic,Distant
S27801,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36800,INJ010,INJ010,,,,,,Semi-automatic,Distant
S27891,INJ010,INJ010,,,,,,Semi-automatic,Distant
S27980,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36460,INJ010,INJ010,,,,,,Semi-automatic,Distant
S37010,INJ010,INJ010,,,,,,Semi-automatic,Distant
S27001,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36591,INJ010,INJ010,,,,,,Semi-automatic,Close
S36040,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36710,INJ010,INJ010,,,,,,Semi-automatic,Distant
S27101,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36311,INJ010,INJ010,,,,,,Semi-automatic,Distant
S27811,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36811,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36890,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36900,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36990,INJ010,INJ010,,,,,,Semi-automatic,Distant
S27000,INJ010,INJ010,,,,,,Semi-automatic,Distant
S37020,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36141,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36150,INJ010,INJ010,,,,,,Semi-automatic,Distant
S37210,INJ010,INJ010,,,,,,Semi-automatic,Distant
S37290,INJ010,INJ010,,,,,,Semi-automatic,Distant
S37390,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36030,INJ010,INJ010,,,,,,Semi-automatic,Close
S36151,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36401,INJ010,INJ010,,,,,,Semi-automatic,Distant
S37000,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36131,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36511,INJ010,INJ010,,,,,,Semi-automatic,Close
S36171,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36180,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36220,INJ010,INJ010,,,,,,Semi-automatic,Close
S26811,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36410,INJ010,INJ010,,,,,,Semi-automatic,Close
S36130,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36510,INJ010,INJ010,,,,,,Semi-automatic,Close
S36121,INJ010,INJ010,,,,,,Semi-automatic,Distant
S26880,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36090,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36111,INJ010,INJ010,,,,,,Semi-automatic,Distant
S26001,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36041,INJ010,INJ010,,,,,,Semi-automatic,Distant
S26810,INJ010,INJ010,,,,,,Semi-automatic,Distant
S26800,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36091,INJ010,INJ010,,,,,,Semi-automatic,Distant
S36100,INJ010,INJ010,,,,,,Semi-automatic,Distant
S26890,INJ010,INJ010,,,,,,Semi-automatic,Distant
S0190,INJ011,INJ011,,,,,,Semi-automatic,Close
S0100,INJ011,INJ011,,,,,,Semi-automatic,Close
S0180,INJ011,INJ011,,,,,,Semi-automatic,Close
S0150,INJ011,INJ011,,,,,,Semi-automatic,Close
S0130,INJ011,INJ011,,,,,,Semi-automatic,Close
S1121,INJ011,INJ011,,,,,,Semi-automatic,Close
S0140,INJ011,INJ011,,,,,,Semi-automatic,Close
S0141,INJ011,INJ011,,,,,,Semi-automatic,Close
S1120,INJ011,INJ011,,,,,,Semi-automatic,Close
S1190,INJ011,INJ011,,,,,,Semi-automatic,Close
S053,INJ011,INJ011,,,,,,Semi-automatic,Close
S0101,INJ011,INJ011,,,,,,Semi-automatic,Close
S0110,INJ011,INJ011,,,,,,Semi-automatic,Close
S0111,INJ011,INJ011,,,,,,Semi-automatic,Close
S0120,INJ011,INJ011,,,,,,Semi-automatic,Close
S1181,INJ011,INJ011,,,,,,Semi-automatic,Close
S1100,INJ011,INJ011,,,,,,Semi-automatic,Distant
S1180,INJ011,INJ011,,,,,,Semi-automatic,Close
S1191,INJ011,INJ011,,,,,,Semi-automatic,Close
S052,INJ011,INJ011,,,,,,Semi-automatic,Close
S0170,INJ011,INJ011,,,,,,Semi-automatic,Distant
S0151,INJ011,INJ011,,,,,,Semi-automatic,Close
S8180,INJ012,INJ012,,,,,,Semi-automatic,Close
T0130,INJ012,INJ012,,,,,,Manual,Distant
S6101,INJ012,INJ012,,,,,,Semi-automatic,Close
T0120,INJ012,INJ012,,,,,,Manual,Distant
S8191,INJ012,INJ012,,,,,,Semi-automatic,Distant
T111,INJ012,INJ012,,,,,,Manual,Distant
S6181,INJ012,INJ012,,,,,,Semi-automatic,Distant
T131,INJ012,INJ012,,,,,,Manual,Distant
S5100,INJ012,INJ012,,,,,,Semi-automatic,Close
S6171,INJ012,INJ012,,,,,,Semi-automatic,Distant
S6180,INJ012,INJ012,,,,,,Semi-automatic,Distant
S8190,INJ012,INJ012,,,,,,Semi-automatic,Distant
S6170,INJ012,INJ012,,,,,,Semi-automatic,Distant
S8100,INJ012,INJ012,,,,,,Semi-automatic,Close
S8181,INJ012,INJ012,,,,,,Semi-automatic,Close
S8170,INJ012,INJ012,,,,,,Semi-automatic,Distant
S8171,INJ012,INJ012,,,,,,Semi-automatic,Distant
S7111,INJ012,INJ012,,,,,,Semi-automatic,Close
S7101,INJ012,INJ012,,,,,,Semi-automatic,Close
S5191,INJ012,INJ012,,,,,,Semi-automatic,Distant
S4110,INJ012,INJ012,,,,,,Semi-automatic,Close
S9171,INJ012,INJ012,,,,,,Semi-automatic,Distant
S6100,INJ012,INJ012,,,,,,Semi-automatic,Close
S9131,INJ012,INJ012,,,,,,Semi-automatic,Close
S5180,INJ012,INJ012,,,,,,Semi-automatic,Close
S6190,INJ012,INJ012,,,,,,Semi-automatic,Distant
S6191,INJ012,INJ012,,,,,,Semi-automatic,Distant
S9130,INJ012,INJ012,,,,,,Semi-automatic,Close
S9110,INJ012,INJ012,,,,,,Semi-automatic,Close
S9111,INJ012,INJ012,,,,,,Semi-automatic,Close
S7110,INJ012,INJ012,,,,,,Semi-automatic,Close
S4111,INJ012,INJ012,,,,,,Semi-automatic,Close
S9101,INJ012,INJ012,,,,,,Semi-automatic,Close
S31131,INJ013,INJ013,,,,,,Semi-automatic,Close
S2170,INJ013,INJ013,,,,,,Semi-automatic,Distant
S31120,INJ013,INJ013,,,,,,Semi-automatic,Close
S31400,INJ013,INJ013,,,,,,Semi-automatic,Distant
S31100,INJ013,INJ013,,,,,,Semi-automatic,Close
S31200,INJ013,INJ013,,,,,,Semi-automatic,Distant
S31130,INJ013,INJ013,,,,,,Semi-automatic,Close
S31001,INJ013,INJ013,,,,,,Semi-automatic,Close
S31800,INJ013,INJ013,,,,,,Semi-automatic,Distant
S31191,INJ013,INJ013,,,,,,Semi-automatic,Distant
S31110,INJ013,INJ013,,,,,,Semi-automatic,Close
S31701,INJ013,INJ013,,,,,,Semi-automatic,Distant
S31000,INJ013,INJ013,,,,,,Semi-automatic,Close
S881,INJ014,INJ014,,,,,,Semi-automatic,Close
S489,INJ014,INJ014,,,,,,Semi-automatic,Close
S481,INJ014,INJ014,,,,,,Semi-automatic,Close
S581,INJ014,INJ014,,,,,,Semi-automatic,Close
S680,INJ014,INJ014,,,,,,Semi-automatic,Close
S880,INJ014,INJ014,,,,,,Semi-automatic,Close
S580,INJ014,INJ014,,,,,,Semi-automatic,Close
S359,INJ016,INJ016,,,,,,Semi-automatic,Close
S355,INJ016,INJ016,,,,,,Semi-automatic,Close
S357,INJ016,INJ016,,,,,,Semi-automatic,Distant
S353,INJ016,INJ016,,,,,,Semi-automatic,Close
S751,INJ016,INJ016,,,,,,Semi-automatic,Close
S251,INJ016,INJ016,,,,,,Semi-automatic,Close
S158,INJ016,INJ016,,,,,,Semi-automatic,Close
S759,INJ016,INJ016,,,,,,Semi-automatic,Close
S451,INJ016,INJ016,,,,,,Semi-automatic,Close
S150,INJ016,INJ016,,,,,,Semi-automatic,Close
T134,INJ016,INJ016,,,,,,Manual,Distant
S157,INJ016,INJ016,,,,,,Semi-automatic,Distant
S152,INJ016,INJ016,,,,,,Semi-automatic,Close
S250,INJ016,INJ016,,,,,,Semi-automatic,Close
S750,INJ016,INJ016,,,,,,Semi-automatic,Close
S352,INJ016,INJ016,,,,,,Semi-automatic,Close
S351,INJ016,INJ016,,,,,,Semi-automatic,Close
S758,INJ016,INJ016,,,,,,Semi-automatic,Close
S850,INJ016,INJ016,,,,,,Semi-automatic,Close
S090,INJ016,INJ016,,,,,,Semi-automatic,Close
S151,INJ016,INJ016,,,,,,Semi-automatic,Close
S859,INJ016,INJ016,,,,,,Semi-automatic,Close
S551,INJ016,INJ016,,,,,,Semi-automatic,Close
S255,INJ016,INJ016,,,,,,Semi-automatic,Close
S258,INJ016,INJ016,,,,,,Semi-automatic,Close
S252,INJ016,INJ016,,,,,,Semi-automatic,Close
S350,INJ016,INJ016,,,,,,Semi-automatic,Close
S000,INJ017,INJ017,,,,,,Semi-automatic,Close
S001,INJ017,INJ017,,,,,,Semi-automatic,Close
S003,INJ017,INJ017,,,,,,Semi-automatic,Close
S007,INJ017,INJ017,,,,,,Semi-automatic,Distant
S008,INJ017,INJ017,,,,,,Semi-automatic,Close
S002,INJ017,INJ017,,,,,,Semi-automatic,Close
S009,INJ017,INJ017,,,,,,Semi-automatic,Close
S708,INJ017,INJ017,,,,,,Semi-automatic,Distant
S709,INJ017,INJ017,,,,,,Semi-automatic,Close
S400,INJ017,INJ017,,,,,,Semi-automatic,Close
S408,INJ017,INJ017,,,,,,Semi-automatic,Close
S409,INJ017,INJ017,,,,,,Semi-automatic,Close
S300,INJ017,INJ017,,,,,,Semi-automatic,Close
S301,INJ017,INJ017,,,,,,Semi-automatic,Close
T110,INJ017,INJ017,,,,,,Manual,Distant
T130,INJ017,INJ017,,,,,,Manual,Distant
S3028,INJ017,INJ017,,,,,,Semi-automatic,Distant
S307,INJ017,INJ017,,,,,,Semi-automatic,Distant
S3080,INJ017,INJ017,,,,,,Semi-automatic,Distant
S3081,INJ017,INJ017,,,,,,Semi-automatic,Close
S3088,INJ017,INJ017,,,,,,Semi-automatic,Distant
S309,INJ017,INJ017,,,,,,Semi-automatic,Close
S809,INJ017,INJ017,,,,,,Semi-automatic,Close
T002,INJ017,INJ017,,,,,,Manual,Distant
T003,INJ017,INJ017,,,,,,Manual,Distant
S100,INJ017,INJ017,,,,,,Semi-automatic,Close
S109,INJ017,INJ017,,,,,,Semi-automatic,Close
T006,INJ017,INJ017,,,,,,Manual,Distant
T008,INJ017,INJ017,,,,,,Manual,Distant
S800,INJ017,INJ017,,,,,,Semi-automatic,Close
S500,INJ017,INJ017,,,,,,Semi-automatic,Close
S508,INJ017,INJ017,,,,,,Semi-automatic,Close
S509,INJ017,INJ017,,,,,,Semi-automatic,Close
S801,INJ017,INJ017,,,,,,Semi-automatic,Close
S050,INJ017,INJ017,,,,,,Semi-automatic,Close
S051,INJ017,INJ017,,,,,,Semi-automatic,Close
S807,INJ017,INJ017,,,,,,Semi-automatic,Distant
S808,INJ017,INJ017,,,,,,Semi-automatic,Close
S700,INJ017,INJ017,,,,,,Semi-automatic,Close
S600,INJ017,INJ017,,,,,,Semi-automatic,Close
S602,INJ017,INJ017,,,,,,Semi-automatic,Close
S608,INJ017,INJ017,,,,,,Semi-automatic,Close
S609,INJ017,INJ017,,,,,,Semi-automatic,Close
T009,INJ017,INJ017,,,,,,Manual,Distant
S701,INJ017,INJ017,,,,,,Semi-automatic,Close
S900,INJ017,INJ017,,,,,,Semi-automatic,Close
S903,INJ017,INJ017,,,,,,Semi-automatic,Close
S908,INJ017,INJ017,,,,,,Semi-automatic,Close
S909,INJ017,INJ017,,,,,,Semi-automatic,Close
S501,INJ017,INJ017,,,,,,Semi-automatic,Close
S202,INJ017,INJ017,,,,,,Semi-automatic,Close
S208,INJ017,INJ017,,,,,,Semi-automatic,Distant
S203,INJ017,INJ017,,,,,,Semi-automatic,Close
S707,INJ017,INJ017,,,,,,Semi-automatic,Distant
S772,INJ018,INJ018,,,,,,Semi-automatic,Close
S570,INJ018,INJ018,,,,,,Semi-automatic,Close
T202,INJ019,INJ019,,,,,,Semi-automatic,Close
T203,INJ019,INJ019,,,,,,Semi-automatic,Close
T200,INJ019,INJ019,,,,,,Semi-automatic,Close
T212,INJ019,INJ019,,,,,,Semi-automatic,Close
T201,INJ019,INJ019,,,,,,Semi-automatic,Close
T213,INJ019,INJ019,,,,,,Semi-automatic,Close
T220,INJ019,INJ019,,,,,,Semi-automatic,Close
T222,INJ019,INJ019,,,,,,Semi-automatic,Close
T223,INJ019,INJ019,,,,,,Semi-automatic,Close
T204,INJ019,INJ019,,,,,,Semi-automatic,Close
T206,INJ019,INJ019,,,,,,Semi-automatic,Close
T211,INJ019,INJ019,,,,,,Semi-automatic,Close
T233,INJ019,INJ019,,,,,,Semi-automatic,Close
T240,INJ019,INJ019,,,,,,Semi-automatic,Close
T242,INJ019,INJ019,,,,,,Semi-automatic,Close
T243,INJ019,INJ019,,,,,,Semi-automatic,Close
T247,INJ019,INJ019,,,,,,Semi-automatic,Close
T250,INJ019,INJ019,,,,,,Semi-automatic,Close
T252,INJ019,INJ019,,,,,,Semi-automatic,Close
T253,INJ019,INJ019,,,,,,Semi-automatic,Close
T257,INJ019,INJ019,,,,,,Semi-automatic,Close
T264,INJ019,INJ019,,,,,,Semi-automatic,Close
T273,INJ019,INJ019,,,,,,Semi-automatic,Close
T281,INJ019,INJ019,,,,,,Semi-automatic,Close
T285,INJ019,INJ019,,,,,,Semi-automatic,Close
T286,INJ019,INJ019,,,,,,Semi-automatic,Close
T287,INJ019,INJ019,,,,,,Semi-automatic,Close
T292,INJ019,INJ019,,,,,,Semi-automatic,Distant
T293,INJ019,INJ019,,,,,,Semi-automatic,Distant
T294,INJ019,INJ019,,,,,,Semi-automatic,Distant
T232,INJ019,INJ019,,,,,,Semi-automatic,Close
T231,INJ019,INJ019,,,,,,Semi-automatic,Close
T224,INJ019,INJ019,,,,,,Semi-automatic,Close
T68,INJ021,INJ021,,,,,,Semi-automatic,Close
T71,INJ021,INJ021,,,,,,Semi-automatic,Close
T730,INJ021,EXT011,INJ021,,,,,Semi-automatic,Close
T732,INJ021,EXT011,INJ021,,,,,Semi-automatic,Close
T670,INJ021,INJ021,,,,,,Semi-automatic,Close
T674,INJ021,INJ021,,,,,,Semi-automatic,Close
T751,INJ021,EXT002,INJ021,,,,,Semi-automatic,Close
T671,INJ021,INJ021,,,,,,Semi-automatic,Close
T754,INJ021,EXT018,INJ021,,,,,Semi-automatic,Close
T675,INJ021,INJ021,,,,,,Semi-automatic,Close
T7588,INJ021,INJ021,,,,,,Semi-automatic,Distant
T66,INJ021,INJ021,,,,,,Semi-automatic,Close
T351,INJ021,INJ021,,,,,,Semi-automatic,Distant
T354,INJ021,INJ021,,,,,,Semi-automatic,Distant
T355,INJ021,INJ021,,,,,,Semi-automatic,Distant
T679,INJ021,INJ021,,,,,,Semi-automatic,Close
T337,INJ021,INJ021,,,,,,Semi-automatic,Close
T338,INJ021,INJ021,,,,,,Semi-automatic,Close
T345,INJ021,INJ021,,,,,,Semi-automatic,Close
T346,INJ021,INJ021,,,,,,Semi-automatic,Close
T348,INJ021,INJ021,,,,,,Semi-automatic,Close
T349,INJ021,INJ021,,,,,,Semi-automatic,Close
T690,INJ021,INJ021,,,,,,Semi-automatic,Close
T699,INJ021,INJ021,,,,,,Semi-automatic,Close
T702,INJ021,INJ021,,,,,,Semi-automatic,Close
T356,INJ021,INJ021,,,,,,Semi-automatic,Distant
T375,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T383,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T381,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T391,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T387,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T390,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T378,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T360,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T361,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T363,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T364,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T365,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T366,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T367,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T368,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T370,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T374,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T393,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T398,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T399,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T400,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T401,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T402,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T4020,INJ022,EXT014,INJ022,,,,,Semi-automatic,Distant
T4021,INJ022,EXT014,INJ022,,,,,Semi-automatic,Distant
T4022,INJ022,EXT014,INJ022,,,,,Semi-automatic,Distant
T4023,INJ022,EXT014,INJ022,,,,,Semi-automatic,Distant
T4028,INJ022,EXT014,INJ022,,,,,Semi-automatic,Distant
T403,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T404,INJ022,EXT014,INJ022,MBD018,,,,Semi-automatic,Close
T4040,INJ022,EXT014,INJ022,MBD018,,,,Semi-automatic,Distant
T4041,INJ022,EXT014,INJ022,MBD018,,,,Semi-automatic,Distant
T4048,INJ022,EXT014,INJ022,MBD018,,,,Semi-automatic,Distant
T405,INJ022,EXT014,INJ022,MBD021,,,,Semi-automatic,Close
T420,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T421,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T423,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T424,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T425,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T426,INJ022,EXT014,INJ022,MBD020,,,,Semi-automatic,Close
T427,INJ022,EXT014,INJ022,MBD020,,,,Semi-automatic,Close
T428,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T430,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T431,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T432,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T433,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T434,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T435,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T436,INJ022,EXT014,INJ022,MBD021,,,,Semi-automatic,Close
T438,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
T439,INJ022,EXT014,INJ022,,,,,Semi-automatic,Close
